Comment,Time Stamp (s),Temperature (K),Field (Oe),Sample Position (deg),Chamber Pressure (Torr),Resistance Ch1 (Ohms),Resistance Std. Dev. Ch1 (Ohms),Phase Angle Ch1 (deg),I-V Current Ch1 (mA),I-V Voltage Ch1 (V),Frequency Ch1 (Hz),Averaging Time Ch1 (s),AC Current Ch1 (mA),DC Current Ch1 (mA),Voltage Ampl Ch1 (V),In Phase Voltage Ampl Ch1 (V),Quadrature Voltage Ch1 (V),AC Voltage Ch1 (V),DC Voltage Ch1 (V),Current Ampl Ch1 (mA),In Phase Current Ch1 (mA),Quadrature Current Ch1 (mA),Gain Ch1,2nd Harmonic Ch1 (dB),3rd Harmonic Ch1 (dB),Resistance Ch2 (Ohms),Resistance Std. Dev. Ch2 (Ohms),Phase Angle Ch2 (deg),I-V Current Ch2 (mA),I-V Voltage Ch2 (V),Frequency Ch2 (Hz),Averaging Time Ch2 (s),AC Current Ch2 (mA),DC Current Ch2 (mA),Voltage Ampl Ch2 (V),In Phase Voltage Ampl Ch2 (V),Quadrature Voltage Ch2 (V),AC Voltage Ch2 (V),DC Voltage Ch2 (V),Current Ampl Ch2 (mA),In Phase Current Ch2 (mA),Quadrature Current Ch2 (mA),Gain Ch2,2nd Harmonic Ch2 (dB),3rd Harmonic Ch2 (dB),ETO Status Code,ETO Measurement Mode,Temperature Status (code),Field Status (code),Chamber Status (code),ETO Channel 1,ETO Channel 2,ETO Channel 3,ETO Channel 4,ETO Channel 5,ETO Channel 6,ETO Channel 7,ETO Channel 8,ETO Channel 9,ETO Channel 10,ETO Channel 11,ETO Channel 12,ETO Channel 13,ETO Channel 14,ETO Channel 15,ETO Channel 16

Ch. 1 Input voltage exceeded compliance limit.,3877105046.18341,2.00744271278381,89673.34375,160,0.234,0.009225453,2.059155E-06,0.1264448,,,3.051758,2.29376,10,0,9.225403E-05,9.22538E-05,2.035932E-07,,,,,,9000,-55.6679,-59.2699,,,,,,,,,,,,,,,,,,,,,123583360,0,5,6,1,,,,,,,,,,,,,,,,
Ch. 1 Input voltage exceeded compliance limit.,3877105050.98964,1.99906158447266,88829.46875,160,0.234,0.009143085,1.399656E-05,0.1274964,,,3.051758,2.29376,10,0,9.143035E-05,9.143013E-05,2.034535E-07,,,,,,9000,-55.47522,-60.1653,,,,,,,,,,,,,,,,,,,,,123583360,0,5,6,1,,,,,,,,,,,,,,,,
Ch. 1 Input voltage exceeded compliance limit.,3877105054.35509,1.9998904466629,88217.703125,160,0.234,0.009037531,1.567819E-05,0.126033,,,3.051758,2.29376,10,0,9.037481E-05,9.037459E-05,1.987965E-07,,,,,,9000,-55.44009,-60.33651,,,,,,,,,,,,,,,,,,,,,123583360,0,5,6,1,,,,,,,,,,,,,,,,
Ch. 1 Input voltage exceeded compliance limit.,3877105058.97433,2.00006079673767,87390.046875,160,0.234,0.008920846,1.809352E-05,0.1221901,,,3.051758,2.29376,10,0,8.920795E-05,8.920774E-05,1.902464E-07,,,,,,9000,-55.40342,-60.94729,,,,,,,,,,,,,,,,,,,,,123583360,0,5,6,1,,,,,,,,,,,,,,,,
Ch. 1 Input voltage exceeded compliance limit.,3877105063.88662,2.00013494491577,86490.6015625,160,0.234,0.008791215,2.007362E-05,0.1195035,,,3.051758,2.29376,10,0,8.791164E-05,8.791145E-05,1.833597E-07,,,,,,9000,-55.2961,-62.42489,,,,,,,,,,,,,,,,,,,,,123583360,0,5,6,1,,,,,,,,,,,,,,,,
Ch. 1 Input voltage exceeded compliance limit.,3877105068.49585,1.99967694282532,85662.6875,160,0.234,0.008650283,2.178849E-05,0.1153966,,,3.051758,2.29376,10,0,8.650232E-05,8.650215E-05,1.7422E-07,,,,,,9000,-55.18035,-64.17966,,,,,,,,,,,,,,,,,,,,,123583360,0,5,6,1,,,,,,,,,,,,,,,,
Ch. 1 Input voltage exceeded compliance limit.,3877105073.21087,1.99965298175812,84817.2421875,160,0.234,0.008500352,2.235951E-05,0.1110326,,,3.051758,2.29376,10,0,8.5003E-05,8.500284E-05,1.647258E-07,,,,,,9000,-55.11965,-64.65501,,,,,,,,,,,,,,,,,,,,,123583360,0,5,6,1,,,,,,,,,,,,,,,,
Ch. 1 Input voltage exceeded compliance limit.,3877105078.22874,1.99960851669312,83917.8203125,160,0.234,0.008338491,2.473851E-05,0.1074244,,,3.051758,2.29376,10,0,8.338439E-05,8.338424E-05,1.563381E-07,,,,,,9000,-55.03327,-64.10468,,,,,,,,,,,,,,,,,,,,,123583360,0,5,6,1,,,,,,,,,,,,,,,,
Ch. 1 Input voltage exceeded compliance limit.,3877105082.63281,2.00005674362183,83126.3828125,160,0.234,0.008158231,2.724713E-05,0.1021382,,,3.051758,2.29376,10,0,8.158179E-05,8.158166E-05,1.454316E-07,,,,,,9000,-54.91741,-63.27053,,,,,,,,,,,,,,,,,,,,,123583360,0,1,6,1,,,,,,,,,,,,,,,,
