0.00000	 -0.29487
0.02507	 20.74420
0.05014	 53.26710
0.07521	 91.09662
0.10028	 145.19790
0.12535	 205.98162
0.15042	 270.87981
0.17549	 344.31429
0.20056	 425.91620
0.22563	 519.38531
0.25070	 610.14121
0.27577	 716.85232
0.30084	 829.93336
0.32591	 947.11514
0.35098	 1065.07871
0.37605	 1200.24184
0.40112	 1334.46482
0.42618	 1477.33200
0.45125	 1623.47010
0.47632	 1779.48200
0.50139	 1936.95871
0.52646	 2100.09740
0.55153	 2266.89332
0.57660	 2437.98891
0.60167	 2616.45646
0.62674	 2801.33599
0.65181	 2983.19133
0.67688	 3179.15208
0.70195	 3371.32396
0.72702	 3569.81912
0.75209	 3773.82508
0.77716	 3982.72342
0.80223	 4185.04164
0.82730	 4403.37440
0.85237	 4629.52941
0.87744	 4846.96549
0.90251	 5079.18945
0.92758	 5299.45967
0.95265	 5537.06655
0.97772	 5760.83116
1.00279	 6009.38583
1.02786	 6235.86665
1.05293	 6505.47130
1.07800	 6750.21975
1.10307	 7008.05294
1.12814	 7295.40964
1.15321	 7533.74096
1.17828	 7814.80210
1.20335	 8117.37577
1.22841	 8347.90964
1.25348	 8595.49500
1.27855	 8918.82375
1.30362	 9186.33280
1.32869	 9372.73060
1.35376	 9651.80623
1.37883	 10008.74111
1.40390	 10292.57731
1.42897	 10462.27054
1.45404	 10728.77627
1.47911	 11124.61387
1.50418	 11534.90250
1.52925	 11804.84258
1.55432	 11978.82508
1.57939	 12281.17837
1.60446	 12745.07175
1.62953	 13260.21951
1.65460	 13676.81688
1.67967	 13900.44046
1.70474	 14067.82008
1.72981	 14401.06895
1.75488	 14904.58374
1.77995	 15477.88414
1.80502	 16022.06202
1.83009	 16381.27104
1.85516	 16517.45660
1.88023	 16626.62197
1.90530	 16881.76134
1.93037	 17299.51204
1.95544	 17864.64213
1.98051	 18489.99620
2.00558	 19027.09813
2.03065	 19406.50989
2.05571	 19586.31493
2.08078	 19594.43400
2.10585	 19588.51560
2.13092	 19764.82933
2.15599	 20185.34653
2.18106	 20732.22526
2.20613	 21318.83113
2.23120	 21900.22703
2.25627	 22456.17212
2.28134	 22912.43458
2.30641	 23162.64328
2.33148	 23179.25164
2.35655	 23042.53672
2.38162	 22964.84314
2.40669	 23086.06505
2.43176	 23350.99586
2.45683	 23742.98917
2.48190	 24321.04308
2.50697	 25053.16507
2.53204	 25794.45335
2.55711	 26408.85012
2.58218	 26855.66710
2.60725	 27193.45833
2.63232	 27496.71849
2.65739	 27761.77494
2.68246	 27914.65745
2.70753	 27905.66288
2.73260	 27774.81274
2.75767	 27616.12319
2.78274	 27600.14005
2.80781	 27886.96711
2.83288	 28527.00839
2.85795	 29426.19479
2.88301	 30406.84290
2.90808	 31306.95880
2.93315	 32045.68423
2.95822	 32629.92440
2.98329	 33139.48938
3.00836	 33647.62739
3.03343	 34201.72254
3.05850	 34805.73676
3.08357	 35406.42498
3.10864	 35903.76376
3.13371	 36190.04228
3.15878	 36198.13549
3.18385	 35955.20195
3.20892	 35620.14403
3.23399	 35409.63557
3.25906	 35515.66476
3.28413	 35993.49317
3.30920	 36742.80924
3.33427	 37601.74567
3.35934	 38451.24081
3.38441	 39255.48500
3.40948	 40027.64089
3.43455	 40791.44331
3.45962	 41582.77112
3.48469	 42440.43286
3.50976	 43365.77765
3.53483	 44329.89138
3.55990	 45286.65238
3.58497	 46179.24600
3.61004	 46963.21363
3.63511	 47609.12428
3.66018	 48104.16951
3.68524	 48471.15680
3.71031	 48729.45010
3.73538	 48902.42003
3.76045	 49025.28884
3.78552	 49121.97356
3.81059	 49204.33638
3.83566	 49277.00757
3.86073	 49341.49097
3.88580	 49408.61369
3.91087	 49505.94031
3.93594	 49653.53635
3.96101	 49825.04769
3.98608	 50002.26765
4.01115	 50188.61393
4.03622	 50407.38263
4.06129	 50704.17433
4.08636	 51130.25989
4.11143	 51739.69217
4.13650	 52577.47206
4.16157	 53629.08977
4.18664	 54811.82335
4.21171	 56030.94300
4.23678	 57210.40895
4.26185	 58276.62724
4.28692	 59188.45704
4.31199	 59941.43660
4.33706	 60554.87283
4.36213	 61061.05437
4.38720	 61484.32981
4.41227	 61856.16797
4.43734	 62202.82299
4.46241	 62544.07031
4.48748	 62903.41965
4.51254	 63305.55556
4.53761	 63769.92328
4.56268	 64307.32582
4.58775	 64910.07921
4.61282	 65564.62666
4.63789	 66260.16891
4.66296	 66971.80301
4.68803	 67674.66794
4.71310	 68354.42379
4.73817	 69000.03412
4.76324	 69596.12478
4.78831	 70122.33659
4.81338	 70549.75151
4.83845	 70863.45063
4.86352	 71053.75595
4.88859	 71118.24810
4.91366	 71045.87199
4.93873	 70822.51916
4.96380	 70442.68178
4.98887	 69913.55512
5.01394	 69258.20793
5.03901	 68513.53214
5.06408	 67731.81122
5.08915	 67008.55796
5.11422	 66457.16530
5.13929	 66198.75767
5.16436	 66323.93854
5.18943	 66858.21585
5.21450	 67747.27345
5.23957	 68880.06816
5.26464	 70125.34979
5.28971	 71385.27349
5.31478	 72599.86597
5.33984	 73738.28656
5.36491	 74802.19296
5.38998	 75793.79180
5.41505	 76718.81526
5.44012	 77580.21458
5.46519	 78378.27681
5.49026	 79113.55705
5.51533	 79779.26719
5.54040	 80369.46819
5.56547	 80885.72020
5.59054	 81337.35451
5.61561	 81741.83561
5.64068	 82104.42931
5.66575	 82440.09870
5.69082	 82766.72051
5.71589	 83111.35765
5.74096	 83495.89936
5.76603	 83930.31795
5.79110	 84411.77148
5.81617	 84936.26967
5.84124	 85496.56015
5.86631	 86078.34029
5.89138	 86690.23717
5.91645	 87315.18416
5.94152	 87944.36827
5.96659	 88563.57151
5.99166	 89146.66116
6.01673	 89676.42187
6.04180	 90158.36329
6.06687	 90604.26046
6.09194	 91017.15570
6.11701	 91409.45788
6.14207	 91787.46770
6.16714	 92149.17571
6.19221	 92523.98908
6.21728	 92919.04612
6.24235	 93329.97536
6.26742	 93741.94970
6.29249	 94159.32095
6.31756	 94576.25452
6.34263	 94998.68238
6.36770	 95427.81790
6.39277	 95854.50016
6.41784	 96267.84447
6.44291	 96672.40415
6.46798	 97080.66761
6.49305	 97485.55097
6.51812	 97887.06541
6.54319	 98279.97328
6.56826	 98653.74100
6.59333	 99011.07907
6.61840	 99357.71601
6.64347	 99699.35019
6.66854	 100038.22423
6.69361	 100365.04096
6.71868	 100666.73789
6.74375	 100942.44657
6.76882	 101202.98955
6.79389	 101435.61252
6.81896	 101629.46445
6.84403	 101755.13868
6.86910	 101810.81257
6.89417	 101775.42315
6.91924	 101674.85943
6.94431	 101541.82278
6.96937	 101428.42981
6.99444	 101359.87083
7.01951	 101346.64990
7.04458	 101355.66682
7.06965	 101361.02110
7.09472	 101325.85399
7.11979	 101250.26610
7.14486	 101140.54424
7.16993	 101005.43416
7.19500	 100862.50620
7.22007	 100727.65428
7.24514	 100621.23775
7.27021	 100561.54754
7.29528	 100565.01852
7.32035	 100633.68358
7.34542	 100758.77773
7.37049	 100946.62626
7.39556	 101190.83436
7.42063	 101478.76750
7.44570	 101830.05346
7.47077	 102233.92040
7.49584	 102696.65033
7.52091	 103198.04686
