0.00000	 655.57955
0.02507	 514.25417
0.05014	 401.91850
0.07521	 316.81660
0.10028	 257.27774
0.12535	 221.71335
0.15042	 208.61400
0.17549	 216.54660
0.20056	 244.15148
0.22563	 290.13974
0.25070	 353.29051
0.27577	 432.44841
0.30084	 526.52101
0.32591	 634.47637
0.35098	 755.34067
0.37605	 888.19591
0.40112	 1032.17762
0.42618	 1186.47270
0.45125	 1350.31732
0.47632	 1522.99483
0.50139	 1703.83377
0.52646	 1892.20593
0.55153	 2087.52448
0.57660	 2289.24215
0.60167	 2496.84943
0.62674	 2709.87289
0.65181	 2927.87352
0.67688	 3150.44509
0.70195	 3377.21264
0.72702	 3607.83093
0.75209	 3841.98301
0.77716	 4079.37879
0.80223	 4319.75370
0.82730	 4562.86735
0.85237	 4808.50227
0.87744	 5056.46267
0.90251	 5306.57326
0.92758	 5558.67810
0.95265	 5812.63949
0.97772	 6068.33693
1.00279	 6325.66605
1.02786	 6584.53765
1.05293	 6844.87673
1.07800	 7106.62159
1.10307	 7369.72294
1.12814	 7634.14304
1.15321	 7899.85490
1.17828	 8166.84149
1.20335	 8435.09498
1.22841	 8704.61604
1.25348	 8975.41314
1.27855	 9247.50187
1.30362	 9520.90433
1.32869	 9795.64851
1.35376	 10071.76772
1.37883	 10349.30004
1.40390	 10628.28777
1.42897	 10908.77694
1.45404	 11190.81684
1.47911	 11474.45954
1.50418	 11759.75950
1.52925	 12046.77309
1.55432	 12335.55827
1.57939	 12626.17417
1.60446	 12918.68076
1.62953	 13213.13853
1.65460	 13509.60815
1.67967	 13808.15020
1.70474	 14108.82487
1.72981	 14411.69174
1.75488	 14716.80951
1.77995	 15024.23576
1.80502	 15334.02676
1.83009	 15646.23729
1.85516	 15960.92042
1.88023	 16278.12736
1.90530	 16597.90730
1.93037	 16920.30730
1.95544	 17245.37210
1.98051	 17573.14407
2.00558	 17903.66303
2.03065	 18236.96624
2.05571	 18573.08824
2.08078	 18912.06083
2.10585	 19253.91297
2.13092	 19598.67075
2.15599	 19946.35732
2.18106	 20296.99289
2.20613	 20650.59467
2.23120	 21007.17685
2.25627	 21366.75061
2.28134	 21729.32410
2.30641	 22094.90242
2.33148	 22463.48768
2.35655	 22835.07896
2.38162	 23209.67237
2.40669	 23587.26105
2.43176	 23967.83521
2.45683	 24351.38216
2.48190	 24737.88637
2.50697	 25127.32948
2.53204	 25519.69039
2.55711	 25914.94528
2.58218	 26313.06769
2.60725	 26714.02856
2.63232	 27117.79631
2.65739	 27524.33689
2.68246	 27933.61388
2.70753	 28345.58850
2.73260	 28760.21977
2.75767	 29177.46452
2.78274	 29597.27747
2.80781	 30019.61136
2.83288	 30444.41698
2.85795	 30871.64328
2.88301	 31301.23743
2.90808	 31733.14493
2.93315	 32167.30968
2.95822	 32603.67409
2.98329	 33042.17911
3.00836	 33482.76439
3.03343	 33925.36831
3.05850	 34369.92809
3.08357	 34816.37989
3.10864	 35264.65887
3.13371	 35714.69930
3.15878	 36166.43462
3.18385	 36619.79755
3.20892	 37074.72018
3.23399	 37531.13402
3.25906	 37988.97012
3.28413	 38448.15913
3.30920	 38908.63141
3.33427	 39370.31706
3.35934	 39833.14605
3.38441	 40297.04828
3.40948	 40761.95364
3.43455	 41227.79212
3.45962	 41694.49386
3.48469	 42161.98922
3.50976	 42630.20888
3.53483	 43099.08386
3.55990	 43568.54564
3.58497	 44038.52619
3.61004	 44508.95807
3.63511	 44979.77445
3.66018	 45450.90919
3.68524	 45922.29692
3.71031	 46393.87305
3.73538	 46865.57389
3.76045	 47337.33663
3.78552	 47809.09946
3.81059	 48280.80156
3.83566	 48752.38318
3.86073	 49223.78571
3.88580	 49694.95166
3.91087	 50165.82474
3.93594	 50636.34992
3.96101	 51106.47341
3.98608	 51576.14275
4.01115	 52045.30681
4.03622	 52513.91584
4.06129	 52981.92149
4.08636	 53449.27684
4.11143	 53915.93642
4.13650	 54381.85625
4.16157	 54846.99383
4.18664	 55311.30821
4.21171	 55774.75995
4.23678	 56237.31117
4.26185	 56698.92556
4.28692	 57159.56840
4.31199	 57619.20654
4.33706	 58077.80843
4.36213	 58535.34414
4.38720	 58991.78533
4.41227	 59447.10528
4.43734	 59901.27889
4.46241	 60354.28265
4.48748	 60806.09469
4.51254	 61256.69472
4.53761	 61706.06408
4.56268	 62154.18568
4.58775	 62601.04402
4.61282	 63046.62520
4.63789	 63490.91686
4.66296	 63933.90820
4.68803	 64375.58996
4.71310	 64815.95442
4.73817	 65254.99535
4.76324	 65692.70801
4.78831	 66129.08914
4.81338	 66564.13692
4.83845	 66997.85098
4.86352	 67430.23234
4.88859	 67861.28340
4.91366	 68291.00793
4.93873	 68719.41104
4.96380	 69146.49914
4.98887	 69572.27992
5.01394	 69996.76232
5.03901	 70419.95652
5.06408	 70841.87388
5.08915	 71262.52694
5.11422	 71681.92935
5.13929	 72100.09589
5.16436	 72517.04239
5.18943	 72932.78574
5.21450	 73347.34381
5.23957	 73760.73546
5.26464	 74172.98049
5.28971	 74584.09959
5.31478	 74994.11432
5.33984	 75403.04710
5.36491	 75810.92112
5.38998	 76217.76034
5.41505	 76623.58947
5.44012	 77028.43388
5.46519	 77432.31962
5.49026	 77835.27337
5.51533	 78237.32236
5.54040	 78638.49441
5.56547	 79038.81784
5.59054	 79438.32143
5.61561	 79837.03443
5.64068	 80234.98649
5.66575	 80632.20763
5.69082	 81028.72820
5.71589	 81424.57888
5.74096	 81819.79058
5.76603	 82214.39449
