Comment,Time Stamp (s),Temperature (K),Field (Oe),Sample Position (deg),Chamber Pressure (Torr),Resistance Ch1 (Ohms),Resistance Std. Dev. Ch1 (Ohms),Phase Angle Ch1 (deg),I-V Current Ch1 (mA),I-V Voltage Ch1 (V),Frequency Ch1 (Hz),Averaging Time Ch1 (s),AC Current Ch1 (mA),DC Current Ch1 (mA),Voltage Ampl Ch1 (V),In Phase Voltage Ampl Ch1 (V),Quadrature Voltage Ch1 (V),AC Voltage Ch1 (V),DC Voltage Ch1 (V),Current Ampl Ch1 (mA),In Phase Current Ch1 (mA),Quadrature Current Ch1 (mA),Gain Ch1,2nd Harmonic Ch1 (dB),3rd Harmonic Ch1 (dB),Resistance Ch2 (Ohms),Resistance Std. Dev. Ch2 (Ohms),Phase Angle Ch2 (deg),I-V Current Ch2 (mA),I-V Voltage Ch2 (V),Frequency Ch2 (Hz),Averaging Time Ch2 (s),AC Current Ch2 (mA),DC Current Ch2 (mA),Voltage Ampl Ch2 (V),In Phase Voltage Ampl Ch2 (V),Quadrature Voltage Ch2 (V),AC Voltage Ch2 (V),DC Voltage Ch2 (V),Current Ampl Ch2 (mA),In Phase Current Ch2 (mA),Quadrature Current Ch2 (mA),Gain Ch2,2nd Harmonic Ch2 (dB),3rd Harmonic Ch2 (dB),ETO Status Code,ETO Measurement Mode,Temperature Status (code),Field Status (code),Chamber Status (code),ETO Channel 1,ETO Channel 2,ETO Channel 3,ETO Channel 4,ETO Channel 5,ETO Channel 6,ETO Channel 7,ETO Channel 8,ETO Channel 9,ETO Channel 10,ETO Channel 11,ETO Channel 12,ETO Channel 13,ETO Channel 14,ETO Channel 15,ETO Channel 16

Ch. 1 Output voltage exceeded drive compliance limit.,3879625332.9952,29.9987106323242,-87982.625,289.48,1.706,,,,,,,,,,,,,,,,,,,,,0.006445196,7.756429E-06,0.07935844,,,12.20703,2.29376,10,0,6.445123E-05,6.445117E-05,8.926919E-08,,,,,,30000,-56.06442,-84.14618,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625337.19867,29.9996242523193,-87123.75,289.48,1.707,,,,,,,,,,,,,,,,,,,,,0.006391472,8.163558E-06,0.07898457,,,12.20703,2.29376,10,0,6.3914E-05,6.391394E-05,8.810802E-08,,,,,,30000,-56.16081,-82.35261,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625341.10291,30.0003070831299,-86364.765625,289.48,1.707,,,,,,,,,,,,,,,,,,,,,0.006364747,8.20908E-06,0.07880519,,,12.20703,2.29376,10,0,6.364675E-05,6.364669E-05,8.754036E-08,,,,,,30000,-56.63533,-79.90916,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625345.39182,30.0008735656738,-85505.859375,289.48,1.708,,,,,,,,,,,,,,,,,,,,,0.006311996,8.21526E-06,0.07920094,,,12.20703,2.29376,10,0,6.311925E-05,6.311919E-05,8.72508E-08,,,,,,30000,-55.96248,-83.0746,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625349.53384,30.0012111663818,-84666.71875,289.48,1.708,,,,,,,,,,,,,,,,,,,,,0.006260757,7.09711E-06,0.07939748,,,12.20703,2.29376,10,0,6.260686E-05,6.260681E-05,8.675728E-08,,,,,,30000,-56.11541,-78.03662,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625353.81715,30.0011615753174,-83827.828125,289.48,1.709,,,,,,,,,,,,,,,,,,,,,0.006212219,6.779603E-06,0.07895301,,,12.20703,2.29376,10,0,6.212149E-05,6.212143E-05,8.560276E-08,,,,,,30000,-55.98686,-82.43019,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625361.18049,30.0011806488037,-82349.859375,289.48,1.71,,,,,,,,,,,,,,,,,,,,,0.006142687,6.699109E-06,0.07983327,,,12.20703,2.29376,10,0,6.142617E-05,6.142612E-05,8.558834E-08,,,,,,30000,-55.96539,-79.20729,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625365.29147,30.0012588500977,-81530.21875,289.48,1.711,,,,,,,,,,,,,,,,,,,,,0.006096153,7.126979E-06,0.07914959,,,12.20703,2.29376,10,0,6.096084E-05,6.096079E-05,8.421256E-08,,,,,,30000,-55.86765,-78.77979,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625369.38509,30.0010013580322,-80711.0625,289.48,1.712,,,,,,,,,,,,,,,,,,,,,0.006048656,6.868713E-06,0.07868935,,,12.20703,2.29376,10,0,6.048588E-05,6.048582E-05,8.307057E-08,,,,,,30000,-56.32257,-79.76059,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625373.76533,30.0011615753174,-79832.328125,289.48,1.712,,,,,,,,,,,,,,,,,,,,,0.006001601,6.444865E-06,0.0788607,,,12.20703,2.29376,10,0,6.001534E-05,6.001528E-05,8.260381E-08,,,,,,30000,-55.95329,-84.45386,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625378.11823,30.0011005401611,-78953.5,289.48,1.713,,,,,,,,,,,,,,,,,,,,,0.005956213,6.677271E-06,0.0787743,,,12.20703,2.29376,10,0,5.956146E-05,5.95614E-05,8.188929E-08,,,,,,30000,-56.37718,-84.59737,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625382.20942,30.0011806488037,-78154.25,289.48,1.713,,,,,,,,,,,,,,,,,,,,,0.005933737,6.629133E-06,0.07906943,,,12.20703,2.29376,10,0,5.93367E-05,5.933664E-05,8.188591E-08,,,,,,30000,-56.22855,-80.36918,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625386.42358,30.00119972229,-77294.765625,289.48,1.714,,,,,,,,,,,,,,,,,,,,,0.005888075,7.061003E-06,0.07961031,,,12.20703,2.29376,10,0,5.888009E-05,5.888003E-05,8.181162E-08,,,,,,30000,-56.5261,-84.80724,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625390.73486,30.0008144378662,-76435.859375,289.48,1.715,,,,,,,,,,,,,,,,,,,,,0.005840549,7.217559E-06,0.0789015,,,12.20703,2.29376,10,0,5.840483E-05,5.840478E-05,8.042874E-08,,,,,,30000,-56.45213,-82.70805,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625394.82098,30.0007934570313,-75637.03125,289.48,1.715,,,,,,,,,,,,,,,,,,,,,0.005791909,7.263738E-06,0.07924692,,,12.20703,2.29376,10,0,5.791844E-05,5.791838E-05,8.01081E-08,,,,,,30000,-56.14585,-85.83231,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625398.93515,30.0009117126465,-74797.9921875,289.48,1.716,,,,,,,,,,,,,,,,,,,,,0.005743005,7.264251E-06,0.08001526,,,12.20703,2.29376,10,0,5.74294E-05,5.742934E-05,8.020184E-08,,,,,,30000,-56.6058,-80.93734,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625403.28602,30.0013790130615,-73919.015625,289.48,1.717,,,,,,,,,,,,,,,,,,,,,0.005693892,7.204995E-06,0.0803666,,,12.20703,2.29376,10,0,5.693828E-05,5.693822E-05,7.986512E-08,,,,,,30000,-56.39939,-87.06842,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625406.18885,30.0008144378662,-73359.7890625,289.48,1.717,,,,,,,,,,,,,,,,,,,,,0.005669257,7.640915E-06,0.08013859,,,12.20703,2.29376,10,0,5.669193E-05,5.669188E-05,7.929397E-08,,,,,,30000,-56.34283,-81.21606,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625410.46279,30.0008735656738,-72501,289.48,1.717,,,,,,,,,,,,,,,,,,,,,0.005618465,7.824431E-06,0.07954828,,,12.20703,2.29376,10,0,5.618401E-05,5.618396E-05,7.80047E-08,,,,,,30000,-56.9278,-86.36177,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625414.59378,30.0007438659668,-71681.8828125,289.48,1.718,,,,,,,,,,,,,,,,,,,,,0.005592293,7.855892E-06,0.07974224,,,12.20703,2.29376,10,0,5.59223E-05,5.592225E-05,7.783066E-08,,,,,,30000,-56.24989,-85.7608,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625418.9313,30.0008144378662,-70803.2578125,289.48,1.719,,,,,,,,,,,,,,,,,,,,,0.005539097,8.385081E-06,0.07945878,,,12.20703,2.29376,10,0,5.539034E-05,5.539029E-05,7.681626E-08,,,,,,30000,-56.60498,-81.45535,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625423.06761,30.0008735656738,-69984.1328125,289.48,1.719,,,,,,,,,,,,,,,,,,,,,0.005484264,8.471737E-06,0.07999516,,,12.20703,2.29376,10,0,5.484203E-05,5.484197E-05,7.656926E-08,,,,,,30000,-56.61208,-80.74868,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625427.3757,30.0004463195801,-69125.25,289.48,1.72,,,,,,,,,,,,,,,,,,,,,0.005428102,8.455417E-06,0.07955477,,,12.20703,2.29376,10,0,5.428041E-05,5.428036E-05,7.536792E-08,,,,,,30000,-56.38699,-81.43724,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625431.58388,30.0007247924805,-68286.1015625,289.48,1.721,,,,,,,,,,,,,,,,,,,,,0.005370809,8.77187E-06,0.08047681,,,12.20703,2.29376,10,0,5.370748E-05,5.370743E-05,7.543672E-08,,,,,,30000,-56.96016,-82.9248,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625435.88424,30.0007438659668,-67426.9609375,289.48,1.721,,,,,,,,,,,,,,,,,,,,,0.005313161,8.183332E-06,0.0802286,,,12.20703,2.29376,10,0,5.313101E-05,5.313096E-05,7.439684E-08,,,,,,30000,-56.71358,-83.67882,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625440.01661,30.0003681182861,-66587.4609375,289.48,1.722,,,,,,,,,,,,,,,,,,,,,0.005255279,8.512027E-06,0.0793625,,,12.20703,2.29376,10,0,5.255219E-05,5.255214E-05,7.279196E-08,,,,,,30000,-56.87212,-85.8382,419806592,0,1,6,1,,,,,,,,,,,,,,,,
Ch. 1 Output voltage exceeded drive compliance limit.,3879625444.23052,30.0005950927734,-65748.4375,289.48,1.722,,,,,,,,,,,,,,,,,,,,,0.005226028,8.49287E-06,0.07988142,,,12.20703,2.29376,10,0,5.225969E-05,5.225964E-05,7.286011E-08,,,,,,30000,-56.71931,-80.44066,419806592,0,1,6,1,,,,,,,,,,,,,,,,
